"The Lord of the Rings (book)","6","In what did the elves wrap Lembas?","In Mallorn leaves","In paper","In cloth","They didn't wrap it"
"The Lord of the Rings (book)","6","Who led the expedition to reclaim Moria?","Balin","Thorin","Dain","Dwalin"
"The Lord of the Rings (book)","6","Who do the giant carvings of The Argonath represent? (book)","Isildur and Anarion","Anarion and Elendil","Isildur and Elendil","Elendil and Gil-galad"
"The Lord of the Rings (book)","6","When does Frodo use the Ring the first time?","In Tom Bombadils House","In Bag End","In Bree","On the weathertop when attacked by the black riders"
"The Lord of the Rings (book)","6","Who accompanies Frodo and Sam to the house in Crickhollow?","Peregrin Took","Bilbo Baggins","Meriadoc Brandybock","Fredegar Bolger"
"The Lord of the Rings (book)","6","Who saves Frodo on his way to Crickhollow by scaring off a black rider?","A group of elves singing a song to Elbereth","A group of hobbits talking and laughing","A group of dwarves on their way to the blue mountains","Strider fighting them off with torches"
"The Lord of the Rings (book)","6","How long do the hobbits stay at Tom Bombadil's house?","They stay for two nights","They only stay over night and depart at the next morning","They stay a whole week","They stay for four nighs"
"The Lord of the Rings (book)","6","What silly thing does Frodo in the Prancing Pony that makes the guests very anxious?","He accidently slips on the ring","He accidently reveals that he is a Baggins and has been travelling under a false name","He tells them who the black riders really are","He asks Strider to tell a story"
"The Lord of the Rings (book)","6","Why does Boromir come to Imladris in the first place?","He seeked counsel of Elrond about a prophecy","He heard of the ring and came to aid the bearer and bring it to Gondor","Elrond asked the steward of Gondor to send aid, so he sent Boromir","He knew Aragorn and hurried to Imladris to aid him"
"The Lord of the Rings (book)","6","What did Sauron do about Shelob hiding in Cirith Ungol?","He knew about her and was pleased she guarded this entrance to Mordor","He did not knew about her, because all the spies were eaten by her","He sent many Orcs to kill her, but all failed","He lured her into the cave herself, to guard this entrance to Mordor"
"The Lord of the Rings (book)","6","Why is Frodo captured by Orcs at Cirith Ungol?","They find him unconscious on the ground, after Sam leaves him in the belief that he is dead","The orcs see him fighting Shelob and capture him when he drives her back","Sam and Frodo hide on a small hill, but Frodo looses his grip and falls down, catching the attention of the Orcs","Frodo tries to sneak past them with the ring on, but Sauron almost finds him and he desperately takes the ring off, becoming visible to the orcs."
"The Lord of the Rings (book)","6","What does Galadriel gift Boromir?","A belt","An Elven dagger","An Elven helmet","A shield"
"The Lord of the Rings (book)","6","What items did Sam take from Frodo when they got separated in Mordor?","Sting, the Phial of Galadriel and the Ring","Sting and the Ring","The Phial of Galadriel, Frodo's Backpack and the Ring","Sting and the Phial of Galadriel"
"The Lord of the Rings (book)","6","How old is Frodo when he leaves the Shire?","50 years old","33 years old","75 years old","60 years old"
"The Lord of the Rings (book)","6","Which members of the Fellowship are the sons of kings?","Aragorn and Legolas","Aragorn and Boromir","Gimli and Legolas","Boromir and Gimli"
"The Lord of the Rings (book)","6","Who was the nephew of King Théoden of Rohan?","Éomer","Wormtongue","Eothain","Théodred"
"The Lord of the Rings (book)","6","Who is the husband of Galadriel?","Celeborn","Gandalf","Celebrimbor","Elrohir"
"The Lord of the Rings (book)","6","What elf led the Fellowship to Caras Galadhon, from the edge of Lothlórien?","Haldir","Legolas","Galadriel","Celeborn"
"The Lord of the Rings (book)","6","How many children does Elrond have?","Three","Four","Two","Five"
"The Lord of the Rings (book)","6","What was the name of the first dark lord?","Melkor","Myron","Cuomo","Baron"""
"The Lord of the Rings (book)","6","Which dwarf from The Hobbit has a son that plays an important role in The Lord Of the Rings?","Gloin","Thorin","Balin","Dain"
"The Lord of the Rings (book)","6","At the battle of Helm's Deep, Gandalf arrived when he had told Aragorn that he would, at the dawn of which day?","The fifth","The seventh","The fourth","The third"
"The Lord of the Rings (book)","6","How many Dunedain Rangers rode in The Grey Company to aid Aragorn?","Thirty","Two","Four hundred","A dozen"
"The Lord of the Rings (book)","6","What is the first word in the Fellowship of the Ring, title and chapters not included?","When","Since","Now","Then"
"The Lord of the Rings (book)","6","What is the name of the ancestral home of the Took family, in Tookland?","The Great Smials","Brandy Hall","Bag End","Crickhollow"
"The Lord of the Rings (book)","6","Who killed Saruman on the steps of Bag End, slitting his throat?","Grima Wormtongue","Frodo Baggins","Samwise Gamgee","A group of Hobbit Shirriffs"
"The Lord of the Rings (book)","7","How many years was the ring lost before Deagol found it?","2500 years","1000 years","100 years","He got it from Isildur"
"The Lord of the Rings (book)","7","What relationship do Deagol and Smeagol have?","Cousins","Brothers","Father and son","Friends"
"The Lord of the Rings (book)","7","How many meals do the hobbits have in a day?","7","6","5","8"
"The Lord of the Rings (book)","7","What is the name of the Nazgûl swords?","Morgul-blade","Mordor-blade","Dol-Guldur-blade","Sauron-blade"
"The Lord of the Rings (book)","7","Whom did Galadriel wish to lead the white council?","Gandalf","Elrond","Herself","Gil-Galad"
"The Lord of the Rings (book)","7","Who had the ring for the shortest period of time?","Isildur","Sméagol","Frodo","Bilbo"
"The Lord of the Rings (book)","7","In addition to Mount Doom, what would also have been able to destroy the one ring?","Nothing","Every volcano","The elves of the first age","All five wizards together"
"The Lord of the Rings (book)","7","Who does not ride with the Rohirrim?","Pippin","Merry","Éowyn","Éomer"
"The Lord of the Rings (book)","7","Who kills Saruman?","Wormtongue","Gandalf","Suicide","The witch king"
"The Lord of the Rings (book)","7","Who is Durins bane?","The Balrog of Moria","Smaug","Sauron","The orcs"
"The Lord of the Rings (book)","7","How many palantirs have existed?","7","5","9","3"
"The Lord of the Rings (book)","7","What is the name of the huge battering ram of Mordor?","Grond","Warg","Melkor","The golden wolf"
"The Lord of the Rings (book)","7","How did Denethor find out about Boromirs death (books)?","Faramir tells him","Gandalf tells him","Merry tells him","He sees him dying"
"The Lord of the Rings (book)","7","When does the white tree blossom?","If a king sits on the throne of Gondor","If the world is at peace","If elves are in Minas Tirith","Never"
"The Lord of the Rings (book)","7","What is the Forest Gate?","The entrance to Mirkwood","The entrance to a hideout","The entrance to the old forest","The entrance to Rivendell"
"The Lord of the Rings (book)","7","Denethor promotes Pippin instantly to what?","Guard of the Citadel","Gondor knight","Watchguard","Commander"
"The Lord of the Rings (book)","7","What does Gollum accuse Sam of to get rid of him?","Having eaten the last of their food supplies","Wanting to kill Frodo","Being a traitor","Wanting to bring the ring to Sauron"
"The Lord of the Rings (book)","7","With which herb does Aragorn try to cure Frodo?","Athelas","Marola","Elven herb","Ring grannies"
"The Lord of the Rings (book)","7","In the books, Frodo has hidden his task by telling his friends he was moving where?","Crickhollow","Bree","Rivendell","Erebor"
"The Lord of the Rings (book)","7","In the books, what hobbit stayed behind in Crickhollow to keep people thinking Frodo has merely moved away?","Fredegar Bolger","Old Gaffer","Barliman Butterbur","Bill Ferny"
"The Lord of the Rings (book)","7","What is the name of the set of stairs that forms the path to the pass of Cirith Ungol?","The Winding Stair","The Stair of Cirith Ungol","The Stair of Doom","Shelobs lookout"
"The Lord of the Rings (book)","7","What does 'Gondor' mean in Sindarin?","Land of Stone","Kingdom of the South","Land of the River","Kingdom of Marble"
"The Lord of the Rings (book)","7","Who kills Fredegar Bolger?","He is not killed","A black rider, searching the house in Crickhollow and mistaking him for Frodo","An easterling, sent by the black riders","He is killed by Sarumans bandits when he takes over the shire"
"The Lord of the Rings (book)","7","Why does Frodo wait until his birthday to depart from Bag End, even though Gandalf asked him to go earlier?","The message from Gandalf did not reach him in time","He was not yet ready to let go","His friends did not want him to go earlier, holding him back","He had to think of a plan to slip out of the shire unnoticed"
"The Lord of the Rings (book)","7","How does king Théoden die?","He is crushed beneath his horse","He is slain by an orc chieftain","The nazgùl kills him","The nazgùls beast devours him"
"The Lord of the Rings (book)","7","During the Battle of Minas Tirith, the forces of Mordor use a battering ram. What was its name?","Grond","Griphook","Angmar","Ripfang"
"The Lord of the Rings (book)","7","What do Hobbits call something that they have no immediate need for, but are unwilling to throw away?","Mathom","Fallowhide","Lithe","Smial"
"The Lord of the Rings (book)","7","How is Arwen is related to Galadriel?","Arwen is Galadriel's granddaughter","Arwen is not related to Galadriel","Arwen is Galadriel's grandniece","Arwen is Galadriel's sister"
"The Lord of the Rings (book)","7","How long passes between Bilbo's Birthday Party and Frodo leaving the shire?","17 years","34 years","9 years","25 years"
"The Lord of the Rings (book)","7","What was the name given to the period of extreme cold in SA 2911-2912, when the Brandywine River froze, and Orcs and Wargs crossed the ice to attack hobbits in The Shire?","The Fell Winter","The Ice Year","The Frozen Winter","The Brandywine Winter"
"The Lord of the Rings (book)","7","Greenwood the Great was the name for what forest, before the middle of the Third Age?","Mirkwood","The Old Forest","Fangorn","Lothlórien"
"The Lord of the Rings (book)","7","Which of these mountains is **not** a part of the Mountains of Moria?","Gundabad","Celebdil","Caradhras","Fanuidhol"
"The Lord of the Rings (book)","7","Which of these is **not** one of the three Elven rings?","Venya","Narya","Vilya","Nenya"
"The Lord of the Rings (book)","7","Who is Shelob the spawn of?","Ungoliant","Sauron","Saruman","Gollum"
"The Lord of the Rings (book)","7","What was the chief town of the Shire?","Michel Delving","Hobbiton","Bree","Bywater"
"The Lord of the Rings (book)","7","What is the language of the Dwarves?","Khudzul","Quenya","Westron","Adunaic"
"The Lord of the Rings (book)","7","What ring does Aragorn wear?","Ring of Barahir","The One Ring","Narya","Vilya"
"The Lord of the Rings (book)","7","Bill the Pony was purchased by the hobbits from whom?","Bill Ferny","Barliman Butterbur","Fredegar Bolger","Tom Bombadil"
"The Lord of the Rings (book)","7","Which of these characters is the shortest?","Gandalf","Elrond","Glorfindel","Aragorn"
"The Lord of the Rings (book)","7","According to Treebeard, what creatures were created by Morgoth as a mockery of Ents?","Trolls","Balrogs","Orcs","Mumakil"
"The Lord of the Rings (book)","7","What was 'The Red Book of Westmarch' originally called by the first author to chronicle events in it?","There and Back Again","The History of the Shire","The Lord of the Rings","The Book of the Took"
"The Lord of the Rings (book)","7","Where was Frodo Baggins born and raised until the age of 12?","Buckland","Bree","Tookland","Michel Delving"
"The Lord of the Rings (book)","7","What did the Hobbits and Aragorn find on their way to Rivendell that reminded them of Bilbo's journey?","They found three trolls that were turned to stone","They found the treasure that was buried by the Thorin's company.","They found Bilbo's handkerchief that he lost","They find Bilbo's old ring on their way"
"The Lord of the Rings (book)","7","What political office did Pippin have after the War of the Ring?","Thain","King","Mayor","President"
"The Lord of the Rings (book)","7","Who was Lotho Sackville-Baggins working for, during The War of The Ring?","Saruman","Sauron","Elrond","Theoden"
"The Lord of the Rings (book)","7","While the fellowship was in Lorien, time passed...?","at the same speed","not at all","twenty times slower","twice as fast"
"The Lord of the Rings (book)","8","How many people had the one ring in their hands (even for a short period)?","9","5","6","11"
"The Lord of the Rings (book)","8","Whose daughter is the mother of Arwen?","Galadriels","Elronds","Thranduils","Gil-Galads"
"The Lord of the Rings (book)","8","Who was one of the few humans who could withstand the one ring?","Faramir","Boromir","Denethor","Isildur"
"The Lord of the Rings (book)","8","Whom do the hobbits meet in the old forest?","Tom Bombadil","Treebeard","Galadriel","Elrond"
"The Lord of the Rings (book)","8","Who is the wife of Tom Bombadil?","Goldberry","Goldflower","Silverberry","Silverflower"
"The Lord of the Rings (book)","8","Who or what forces the hobbits to sleep?","Old Man Willow","Tom Bombadil","The enchanted river","Tobacco"
"The Lord of the Rings (book)","8","Who does not live in the old forest?","Treebeard","Tom Bombadil","Goldberry","Old Man Willow"
"The Lord of the Rings (book)","8","What happens to Tom Bombadil as he puts on the ring?","Nothing","He becomes invisible","The Nazgûl arrive","Sauron sees him"
"The Lord of the Rings (book)","8","What happened to Merry and Pippin as they drank from the Ent-draughts?","They grew taller","They became stronger","They became older","They could speak entish"
"The Lord of the Rings (book)","8","What is a Mallorn?","A tree","Its the elvish word for friend","An expensive metal","A kind of food"
"The Lord of the Rings (book)","8","What colour is the bark of Mallorn trees?","Silver","Black","Red","White"
"The Lord of the Rings (book)","8","Who was the first to build a fortress at Helms Deep?","The Dúnedain","The Rohirrim","The forces of Mordor","The Galadhrim"
"The Lord of the Rings (book)","8","Who settled in the fourth age in the caves of Helms Deep?","Gimli and a few dwarves","The last orcs","Rangers of Ithilien","A few farmers"
"The Lord of the Rings (book)","8","Who was the father of Theoden?","Thengel","Theodred","Thungul","Tarmir"
"The Lord of the Rings (book)","8","What is another name for Mount Doom?","Orodruin","Erebor","Anathil","Karebor"
"The Lord of the Rings (book)","8","Why didn't the elvish ring bearers fall to Sauron?","Sauron never saw the 3 rings","The elves were too strong","Sauron made a mistake","They were too far away"
"The Lord of the Rings (book)","8","Who was Fimbrethil?","Treebeards love","The youngest Ent","An evil tree in the old forest","A house of treebeard"
"The Lord of the Rings (book)","8","Elendil the?","Tall","Big","Old","Nice"
"The Lord of the Rings (book)","8","Who or what is Meduseld?","The hall of the kings from Rohan","A lost elve","A tree","An old dwarf legend"
"The Lord of the Rings (book)","8","Who did not sail to Valinor?","Aragorn","Sam","Bilbo","Gimli"
"The Lord of the Rings (book)","8","What was Saruman's strongest weapon?","His voice","A fireball","A bolt of lightning","His Palantir"
"The Lord of the Rings (book)","8","What did Saruman call himself after he forged himself a ring?","of Many Colours","The dark","The colourful","The only"
"The Lord of the Rings (book)","8","When did Legolas and Gimli sail to Valinor?","After Aragorns death","After the war ended","With Bilbo and Frodo","Only Legolas sailed West"
"The Lord of the Rings (book)","8","Who interfered the least with the humans?","Ents","Eagles","Elves","Dwarves"
"The Lord of the Rings (book)","8","Who never arrived at the Battle for Minas Tirith?","Corsairs from Umbar","Haradrim","Orcs","Warriors from Rûhn"
"The Lord of the Rings (book)","8","What did the Rohirrim fight in the battle for Minas Tirith?","The Mûmakil","The Corsairs from Umbar","Sauron","The mouth of Sauron"
"The Lord of the Rings (book)","8","Who won at killing more Orcs?","Gimli","Legolas","It was a tie","They stopped counting"
"The Lord of the Rings (book)","8","Who never owned a ring?","Celeborn","Galadriel","Cirdan","Gandalf"
"The Lord of the Rings (book)","8","When did Gandalf arrive?","1000 T.A.","1000 F.A.","1000 S.A.","He has always been there."
"The Lord of the Rings (book)","8","How did Frodo and Sam hide themselves from the orcs in Mordor?","They dress as orcs","With their elven cloaks","They cover themselves in dust","They crawl the whole way"
"The Lord of the Rings (book)","8","The shadow army is a group of?","Undead","Nazgûl","Mordor Orcs","Elves"
"The Lord of the Rings (book)","8","Which of the following is **not** one of Farmer Maggot's three dogs?","Beast","Fang","Grip","Wolf"
"The Lord of the Rings (book)","8","Who was the younger brother of Balin, the leader of the failed expedition to reclaim Moria?","Dwalin","Dori","Oin","Fili"
"The Lord of the Rings (book)","8","As the new king of Rohan, Éomer knighted Merry and gave him what name?","Holdwine","Perian","Esquire of the King","Cupbearer of the King"
"The Lord of the Rings (book)","8","Which character's parents drowned in a boating incident when he was only 12 years old?","Frodo Baggins","Aragorn","Meriadoc Brandybuck","Samwise Gamgee"
"The Lord of the Rings (book)","8","On which side should you pass a Barrow-down to be safe, according to Tom Bombadil?","on the western side","on the left-hand side","on the right-hand side","on the eastern side"
"The Lord of the Rings (book)","8","Where was Dunland located?","In the north of Rohan","In the east of Isengard","In the south of Gondor","In the west of Eriador"
"The Lord of the Rings (book)","8","Why is the departure of the hobbits from Bree delayed?","The black riders stole their ponies, causing them to search for new ones","The black riders were still on the streets and they have to wait until the sun is high enough for them to retreat","Aragorn needed time to plan their tour through the wilderness","They gathered information about the black riders from inhabitants of bree"
"The Lord of the Rings (book)","8","When is Aragorn's sword Anduril reforged in the books?","In the Fellowship of the Ring, when they are in Rivendell","In the Two Towers, after Arwen decides to stay in Middle Earth","In the Return of the King, Elrond brings it to Aragorn before he walks on the path of the Dead","In the Two Towers, after the Battle of Helm's Deep"
"The Lord of the Rings (book)","8","Which one of these is **not** a famous Hobbit pipe-weed variety?","Southfarthing","Longbottom Leaf","Old Toby","Southern Star"
"The Lord of the Rings (book)","8","Who states: *'Short cuts make delays, but inns make longer ones.'*?","Frodo","Pippin","Merry","Sam"
"The Lord of the Rings (book)","8","The southern valley of The Misty Mountains, Nan Curunir, is home to what landmark?","Isengard","Caradhras","The Stone of Erech","The Mines of Moria"
"The Lord of the Rings (book)","8","How many wizards were there in Middle Earth?","5","9","3","12"
"The Lord of the Rings (book)","8","Who forged the Rings of Power?","Elven-Smiths, led by Celebrimbor","Morgoth","Sauron","The Istari, led by Saruman(Curunir)"
"The Lord of the Rings (book)","8","What place do the men of Gondor call The Hidden Land?","Lórien","Mordor","Mirkwood","Ithilien"
"The Lord of the Rings (book)","8","What are the two most common elvish dialects?","Sindarin and Quenya","Westron and Adunaic","Suillad and Galadhon","Imladris and Elbereth"
"The Lord of the Rings (book)","8","What is the name of the guardians of the Shire?","The Bounders","The Vigilantes","The Protectors","The Peacekeepers"
"The Lord of the Rings (book)","8","Who was the Dwarven King of The Lonely Mountain during the War of the Ring?","Dain II, Ironfoot","Thorin Oakenshield I","Balin the Wise","Bombur Stoutbelly"
"The Lord of the Rings (book)","8","Which of the following is **not** a hobbit type?","Bracegirdles","Harfoots","Stoors","Fallohides"
"The Lord of the Rings (book)","8","Tom Bombadil rides a horse named what?","Fatty Lumpkin","Bill the Pony","Shadowfax","Brego"
"The Lord of the Rings (book)","8","Who rode forth at the Battle of Pellenor with the Standard of Aragorn, only to be killed?","Halbarad","Théoden","Gleowine","Lord Imrahil of Dol Amroth"
"The Lord of the Rings (book)","8","While pursuing the hobbits, Éomer gave two horses to Aragorn, Gimli and Legolas, what were there names?","Arod and Hasufel","Arod and Roheryn","Felaróf and Brego","Asfaloth and Hasufel"
"The Lord of the Rings (book)","8","Who wrote the poem for Aragorn that Frodo first reads in Bree?","Bilbo","Gandalf","Aragorn","Elrond"
"The Lord of the Rings (book)","8","Which member of the Fellowship does **not** have a sword?","Gimli","Legolas","Pippin","Sam"
"The Lord of the Rings (book)","8","In the books, who leads a thousand footmen with Gandalf to turn the tide at the Battle of the Hornburg, at Helm's Deep?","Erkenbrand","Éomer","Théodred","Aragorn"
"The Lord of the Rings (book)","9","Who did not forge a ring?","Cirdan","Saruman","Sauron","Celebrimbor"
"The Lord of the Rings (book)","9","Who was the first Istari to arrive in Middle earth?","Saruman","Gandalf","Radagast","Pallando"
"The Lord of the Rings (book)","9","Which name was never used for Gandalf?","The wanderer","Láthspell","Mithrandir","Incanus"
"The Lord of the Rings (book)","9","Who destroyed Dol Guldur after the war?","Galadriel","Aragorn","Gandalf","Elrond"
"The Lord of the Rings (book)","9","Where is Frodo held captive for some time?","In Cirith Ungol","In Minas Morgul","in Barad-dur","In Cirith Ungaron"
"The Lord of the Rings (book)","9","Where is the Tower of Barad-dur?","In the plain of Gorgoroth","On the skirts of Mount Doom","On Sammath Naur","On the edge of Morannon"
"The Lord of the Rings (book)","9","Which castle was built on the hill of Amon Lanc?","Dol Guldur","Barad-dur","Minas Tirith","Helm"
"The Lord of the Rings (book)","9","What wasn't a name for one of the dogs of Farmer Maggot?","Bite","Grip","Fang","Wolf"
"The Lord of the Rings (book)","9","Who or what is/are Rumil?","The brother of Haldir","Dwarves from Khazad-dûm","The elvish currency","Elven Gems"
"The Lord of the Rings (book)","9","Which title was Aragorn not awarded with?","Banisher of Darkness","Companion","Elessar","King of Arnor"
"The Lord of the Rings (book)","9","Where has never been a Palantir?","Dol Guldur","Elostirion","Osgiliath","Minas Anor"
"The Lord of the Rings (book)","9","What was Saruman's most powerful weapon?","His voice","His gestures","His staff","His weapons"
"The Lord of the Rings (book)","9","Where did Aragorn live as a child?","Rivendell","Minas Tirith","In the forest","In Moria"
"The Lord of the Rings (book)","9","Where does Frodo get stabbed by a black rider?","His left shoulder","His right shoulder","His heart","His leg"
"The Lord of the Rings (book)","9","What is the name of Tom Bombadils wife?","Goldberry","Waterlily","Morning Dew","Silverflower"
"The Lord of the Rings (book)","9","In which book does Boromir die?","The Two Towers","The Fellowship of the Ring","The Return of the King","He does not die"
"The Lord of the Rings (book)","9","What did Glorfindel leave at the Bridge over the river Mitheithel?","A green jewel","A brooch in the shape of a green leaf","A marked stone","An elven dagger"
"The Lord of the Rings (book)","9","What are the names of the Orc Chieftains that lead the raiding party that captured Merry and Pippin?","Ugluk & Grishnakh","Shagrat & Gorbag","Dumburz & Murag","Borug & Lurbuk"
"The Lord of the Rings (book)","9","Who is called 'The Chief' during the Occupation of the Shire?","Lotho Sackville-Baggins","Saruman","The chieftain of the raiders","Hamfast Gamgee"
"The Lord of the Rings (book)","9","Which region in Middle Earth do Hobbits originate from before migrating to the Shire?","The upper vales of the Anduin","Dunland","Eriador","Harlindon"
"The Lord of the Rings (book)","9","How many years do you have to add to the Shire-reckoning to get the corresponding year in the Third Age?","1600","1452","1147","2485"
"The Lord of the Rings (book)","9","Gildor Inglorion, the Elf the hobbits meet on the road to Rivendell, belongs to which elven house?","House of Finrod","House of Fëanor","House of Fingolfin","House of Thingol"
"The Lord of the Rings (book)","9","Gothmog was the proconsul of ...?","Minas Morgul","The Grey Tower","The White Tower","The Dark Tower"
"The Lord of the Rings (book)","9","Who are Elborons parents?","Faramir and Éowyn","Théoden and Elfhild","Arwen and Aragorn","Thingol and Melian"
"The Lord of the Rings (book)","9","What is the main harbour of Gondor?","Pelargir","Dol Amroth","Osgiliath","Minas Ithil"
"The Lord of the Rings (book)","9","The Bolger family of hobbits hail from what settlement near the Brandywine Bridge?","Budgeford","Bywater","Frogmorton","Whitfurrows"
"The Lord of the Rings (book)","9","What was the Brandywine Bridge known as when Hobbits first arrived in The Shire?","The Bridge of Stonebows","The Baranduin Bridge","The Buckland Bridge","The Old Stone Bridge"
"The Lord of the Rings (book)","9","Who rides on Windfola in The Lord of the Rings?","Éowyn and Merry, riding to the Pellenor Fields","Gandalf, leading the Rohirrim to Helm's Deep","Théoden, riding to Gondor's aid","Aragorn, in pursuit of Merry and Pippin"
"The Lord of the Rings (book)","9","On top of which mountain did Gandalf and the Balrog of Moria fight?","Zirak-Zigil","Caradhras","Mount Doom","Fanuidhol"
"The Lord of the Rings (book)","9","Whose body did Dain II, Ironfoot defend until his own death, during the Battle of Dale?","King Brand, of Dale","Thorin Oakenshield","Dwalin","Beorn"
"The Lord of the Rings (book)","9","Who planted the seedling that grew to be The White Tree of Minas Tirith at the beginning of the Third Age?","Isildur","Elendil","Ecthelion I","Anarion"
"The Lord of the Rings (book)","9","Which Nazgul chased the hobbits near Bucklebury Ferry?","The Witch-King of Angmar","Khamul the Easterling (the Witchking's second in command)","The Mouth of Sauron","His name is not known"
"The Lord of the Rings (book)","9","Varda, the Vala who created the stars and set the sun and moon on their courses, is called what, in Sindarin?","Elbereth","Galadriel","Nienna","Undomiel"
"The Lord of the Rings (book)","9","What was the real name of Sharkey, a small-time criminal mastermind of the Shire?","Saruman","Sauron","Lotho Sackville-Baggins","Bill Ferny"
"The Lord of the Rings (book)","10","In which of these areas was Saruman not an expert?","Forests","Rings","The magic of Sauron","History of human empires"
"The Lord of the Rings (book)","10","Where did Saruman go after his defeat?","The Shire","Rohan","Mordor","Into the West"
"The Lord of the Rings (book)","10","How many dwarves sailed to the West?","Only one","A few selected","None","Five"
"The Lord of the Rings (book)","10","How old did Aragorn get?","210","80","100","92"
"The Lord of the Rings (book)","10","Boromir's will was so strong that even who feared him?","The Witch-king","Sauron","Saruman","Morgoth"
"The Lord of the Rings (book)","10","What is the name of Pippin's son?","Faramir Took","Meriadoc Took","Frodo Took","Boromir Took"
"The Lord of the Rings (book)","10","Who did Merry NOT keep in contact with after the War of the Ring?","Tom Bombadil","Éomer","Éowyn","Aragorn"
"The Lord of the Rings (book)","10","How many children did Sam have?","13","5","3","7"
"The Lord of the Rings (book)","10","Who carrys Frodo on his horse after his wounding at Weathertop in the book? (In the book)","Glorfindel","Arwen","Gandalf","Aragorn"
"The Lord of the Rings (book)","10","Who caused the flood of Loudwater that struck the Nazgûl to flee? (In the book)","Elrond","Glorfindel","Arwen","Galadriel"
"The Lord of the Rings (book)","10","Why is Treebeard entish name so long?","Because the name also grows","Because entish takes so long","Because entish words are very long","Because he is so powerful"
"The Lord of the Rings (book)","10","Which was not one of the three last of the first Ents?","Quickbeam","Treebeard","Fladrif","Leaflock"
"The Lord of the Rings (book)","10","Whose daughter marries Elrond?","Celeborn's","Gil-Galad's","Glorfindel's","Aragorn's"
"The Lord of the Rings (book)","10","Who was not a child of Elrond?","Ellian","Arwen","Elladan","Elrohir"
"The Lord of the Rings (book)","10","Which elf had a beard?","Cirdan","Elrond","Celeborn","Glorfindel"
"The Lord of the Rings (book)","10","What calendar did not exist?","Rohan calendar","Shire calendar","King calendar","Steward calendar"
"The Lord of the Rings (book)","10","Where is the Old Man Willow?","Withywindle","Willow water","Pastures Earth","Pastures air"
"The Lord of the Rings (book)","10","Who was Imrahil?","The Prince of Dol Amroth","A Gondorian soldier","The commander of the archers","The son of Boromir"
"The Lord of the Rings (book)","10","Peregrin Took had one son, named after who?","Faramir","Aragorn","Frodo","Boromir"
"The Lord of the Rings (book)","10","Meriadoc eventually became known as Meriadoc The... what?","Magnificent","Tall","Stout","Wise"
"The Lord of the Rings (book)","10","In which former kingdom of Arnor are the Barrow-downs located?","Cardolan","Arthedain","Rhudaur","Enedwaith"
"The Lord of the Rings (book)","10","What is the name of the tavern owned by Ponto Hopsbloom, in Frogmorton, in The Shire?","The Floating Log","The Green Dragon","The Golden Perch","The Ivy Bush"
"The Lord of the Rings (book)","10","Inside which mountain did the Dwarves build the Endless Stair?","Celebdil","Methedras","Caradhras","Fanuidhol"
"The Lord of the Rings (book)","10","According to the Appendices, what does Aragorn call Arwen when he first sees her?","Tinuviel","Luthien","Arwen","Undomiel"
"The Lord of the Rings (book)","10","After the Battle of Pellenor Fields, who composed his last song, immortalizing the events?","Gleowine","Maglor","Feldwine","Ioreth"
"The Lord of the Rings (book)","11","Who did Saruman manage to fool with his voice?","The Nazgûl","Sauron","Gandalf","Aragorn"
"The Lord of the Rings (book)","11","At what age is a hobbit an adult?","33","18","21","30"
"The Lord of the Rings (book)","11","Who or What was the Elessar?","A powerful gemstone","The nickname of the Kings of Gondor","A powerful elf","The son of Elendil"
"The Lord of the Rings (book)","11","What is Aragorn's ring?","Ring of Barahir","Nenya","Quenya","Earil"
"The Lord of the Rings (book)","11","When did Sauron rebuild the tower of Barad-dûr?","TA 2951","TA 2021","TA 3001","It was never destroyed."
"The Silmarillion (book)","8","Who never lived in Dunland?","Orcs","Humans","Hobbits","Dwarfs"
"The Silmarillion (book)","8","Gandalf is not what?","Vala","Maia","Wizard","Member of the white council"
"The Silmarillion (book)","9","Whose home is the White House (Emerië)?","Erendis","Elronds","Galadriels","Obama"
"The Silmarillion (book)","9","What is a Turgon?","A Steward","The lance of the tower guard","The spire of the tower guard","The consultant for the king of Rohan"
"The Silmarillion (book)","9","Which of these houses is not a house of Gondolin?","House of the lion","House Swallow","House of Heavenly sheet","House of the column"
"The Silmarillion (book)","9","What Vala is known as the Lord of the Waters?","Ulmo","Orome","Tulkas","Mandos"
"The Silmarillion (book)","10","Which of these houses is not a house of Gondolin?","House of the sword","House of the king","House of the mole","House of the Golden Flower"
"The Silmarillion (book)","10","Who was not a son of Finwe?","Fingon","Fingolfin","Feanor","Finarfin"
"The Silmarillion (book)","10","What was the name of Gil-Galads spear?","Aigols","Nagolias","Mendos","Heras"
"The Silmarillion (book)","10","Who was the herald of Gil-Galad?","Elrond","Glorfindel","Cirdan","Gandalf"
"The Silmarillion (book)","10","Where is Dol Amroth?","In the south-west","In the east","In the north","In the north-east"
"The Silmarillion (book)","10","What do Gandalf and Sauron have in common?","They are Maia","They are forging rings","They are both magicians","They can look into the future"
"The Silmarillion (book)","10","Who or what are Silmaril?","Elven gemstones","Elven Lords","Elven Warriors","Elven swords"
"The Silmarillion (book)","10","Who was a son of Hurin?","Turin","Turgon","Mubar","Hador"
"The Silmarillion (book)","10","Who was the leader of the Noldor?","Finwe","Celeborn","Elrond","Arwen"
"The Silmarillion (book)","10","What is a nickname for the people of Durin?","Long-beards","The iron defender","The Gold addicts","Savages"
